學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別,seg
3,國立臺灣大學,05111040,植物科學研究所,D 日,D 博士,26,0,3,30 臺北市,1 一般,"['科學', '植物']"
3,國立臺灣大學,05111040,植物科學研究所,D 日,M 碩士,49,9,27,30 臺北市,1 一般,"['科學', '植物']"
3,國立臺灣大學,05111041,昆蟲學系,D 日,D 博士,11,0,0,30 臺北市,1 一般,['昆蟲']
3,國立臺灣大學,05111041,昆蟲學系,D 日,M 碩士,33,0,9,30 臺北市,1 一般,['昆蟲']
3,國立臺灣大學,05111041,昆蟲學系,D 日,B 學士,104,10,16,30 臺北市,1 一般,['昆蟲']
3,國立臺灣大學,05121044,生物科技研究所,D 日,D 博士,31,0,3,30 臺北市,1 一般,['生物科技']
3,國立臺灣大學,05121044,生物科技研究所,D 日,M 碩士,39,8,9,30 臺北市,1 一般,['生物科技']
3,國立臺灣大學,05121045,生化科學研究所,D 日,D 博士,61,0,5,30 臺北市,1 一般,"['科學', '生化']"
3,國立臺灣大學,05121045,生化科學研究所,D 日,M 碩士,47,7,29,30 臺北市,1 一般,"['科學', '生化']"
3,國立臺灣大學,05121046,分子與細胞生物學研究所,D 日,D 博士,10,0,3,30 臺北市,1 一般,"['細胞', '分子', '生物']"
3,國立臺灣大學,05121046,分子與細胞生物學研究所,D 日,M 碩士,58,9,22,30 臺北市,1 一般,"['細胞', '分子', '生物']"
3,國立臺灣大學,05121047,基因體與系統生物學學位學程,D 日,D 博士,30,0,6,30 臺北市,1 一般,"['體與', '系統', '學學位', '基因', '生物']"
3,國立臺灣大學,05121047,基因體與系統生物學學位學程,D 日,M 碩士,9,0,9,30 臺北市,1 一般,"['體與', '系統', '學學位', '基因', '生物']"
3,國立臺灣大學,05121151,生化科技學系,D 日,D 博士,32,0,7,30 臺北市,1 一般,"['生化', '科技']"
3,國立臺灣大學,05121151,生化科技學系,D 日,M 碩士,102,0,49,30 臺北市,1 一般,"['生化', '科技']"
3,國立臺灣大學,05121151,生化科技學系,D 日,B 學士,159,19,38,30 臺北市,1 一般,"['生化', '科技']"
3,國立臺灣大學,05121160,生物科技管理碩士在職學位學程,N 職,M 碩士,64,1,24,30 臺北市,1 一般,"['職學位', '生物科技', '管理']"
3,國立臺灣大學,05123050,生物化學暨分子生物學研究所,D 日,D 博士,27,0,4,30 臺北市,1 一般,"['分子生物', '化學', '生物']"
3,國立臺灣大學,05123050,生物化學暨分子生物學研究所,D 日,M 碩士,69,12,22,30 臺北市,1 一般,"['分子生物', '化學', '生物']"
3,國立臺灣大學,05124155,生物資訊學國際研究生博士學位學程,D 日,D 博士,10,0,0,30 臺北市,1 一般,"['資訊', '學國際', '博士', '生物']"
3,國立臺灣大學,05199156,跨領域神經科學國際研究生博士學位學程,D 日,D 博士,16,0,0,30 臺北市,1 一般,"['領域', '神經', '科學國際', '博士']"
3,國立臺灣大學,05199167,生物多樣性國際碩士學位學程,D 日,M 碩士,8,1,0,30 臺北市,1 一般,"['多樣', '性國際', '生物']"
3,國立臺灣大學,05212043,生態學與演化生物學研究所,D 日,D 博士,15,0,1,30 臺北市,1 一般,"['生態學', '演化', '生物']"
3,國立臺灣大學,05212043,生態學與演化生物學研究所,D 日,M 碩士,56,8,12,30 臺北市,1 一般,"['生態學', '演化', '生物']"
3,國立臺灣大學,05311051,化學系,D 日,D 博士,124,0,18,30 臺北市,1 一般,['化學系']
3,國立臺灣大學,05311051,化學系,D 日,M 碩士,222,0,87,30 臺北市,1 一般,['化學系']
3,國立臺灣大學,05311051,化學系,D 日,B 學士,268,34,60,30 臺北市,1 一般,['化學系']
3,國立臺灣大學,05321052,地質科學系,D 日,D 博士,55,0,4,30 臺北市,1 一般,"['地質', '科學系']"
3,國立臺灣大學,05321052,地質科學系,D 日,M 碩士,83,0,25,30 臺北市,1 一般,"['地質', '科學系']"
3,國立臺灣大學,05321052,地質科學系,D 日,B 學士,151,22,24,30 臺北市,1 一般,"['地質', '科學系']"
3,國立臺灣大學,05321053,氣候變遷與永續發展國際博士學位學程,D 日,D 博士,18,0,1,30 臺北市,1 一般,"['氣候', '永續', '國際', '博士']"
3,國立臺灣大學,05321053,氣候變遷與永續發展國際碩士學位學程,D 日,M 碩士,31,2,18,30 臺北市,1 一般,"['氣候', '永續', '國際']"
3,國立臺灣大學,05321166,地球系統科學國際研究生博士學位學程,D 日,D 博士,6,0,0,30 臺北市,1 一般,"['系統', '科學國際', '博士', '地球']"
3,國立臺灣大學,05322056,大氣科學系,D 日,D 博士,31,0,2,30 臺北市,1 一般,"['大氣', '科學系']"
3,國立臺灣大學,05322056,大氣科學系,D 日,M 碩士,48,0,21,30 臺北市,1 一般,"['大氣', '科學系']"
3,國立臺灣大學,05322056,大氣科學系,D 日,B 學士,140,15,28,30 臺北市,1 一般,"['大氣', '科學系']"
3,國立臺灣大學,05323057,海洋研究所,D 日,D 博士,19,0,3,30 臺北市,1 一般,['海洋']
3,國立臺灣大學,05323057,海洋研究所,D 日,M 碩士,81,29,35,30 臺北市,1 一般,['海洋']
3,國立臺灣大學,05331054,物理學系,D 日,D 博士,102,0,14,30 臺北市,1 一般,['物理']
3,國立臺灣大學,05331054,物理學系,D 日,M 碩士,183,0,72,30 臺北市,1 一般,['物理']
3,國立臺灣大學,05331054,物理學系,D 日,B 學士,274,27,60,30 臺北市,1 一般,['物理']
3,國立臺灣大學,05331055,應用物理學研究所,D 日,D 博士,33,0,4,30 臺北市,1 一般,['物理']
3,國立臺灣大學,05331055,應用物理學研究所,D 日,M 碩士,41,7,14,30 臺北市,1 一般,['物理']
3,國立臺灣大學,05332058,天文物理研究所,D 日,D 博士,8,0,0,30 臺北市,1 一般,"['天文', '物理']"
3,國立臺灣大學,05332058,天文物理研究所,D 日,M 碩士,12,8,3,30 臺北市,1 一般,"['天文', '物理']"
3,國立臺灣大學,05411059,數學系,D 日,D 博士,13,0,4,30 臺北市,1 一般,['數學系']
3,國立臺灣大學,05411059,數學系,D 日,M 碩士,38,0,8,30 臺北市,1 一般,['數學系']
3,國立臺灣大學,05411059,數學系,D 日,B 學士,205,28,45,30 臺北市,1 一般,['數學系']
3,國立臺灣大學,05421060,統計碩士學位學程,D 日,M 碩士,34,0,12,30 臺北市,1 一般,['統計']
3,國立臺灣大學,05499061,應用數學科學研究所,D 日,M 碩士,18,8,8,30 臺北市,1 一般,"['數學', '科學']"
3,國立臺灣大學,06131062,資訊管理學系,D 日,D 博士,21,0,1,30 臺北市,1 一般,"['資訊', '管理']"
3,國立臺灣大學,06131062,資訊管理學系,D 日,M 碩士,127,0,51,30 臺北市,1 一般,"['資訊', '管理']"
3,國立臺灣大學,06131062,資訊管理學系,D 日,B 學士,217,17,53,30 臺北市,1 一般,"['資訊', '管理']"
3,國立臺灣大學,06131063,資訊網路與多媒體研究所,D 日,D 博士,49,0,1,30 臺北市,1 一般,"['資訊', '網路', '媒體']"
3,國立臺灣大學,06131063,資訊網路與多媒體研究所,D 日,M 碩士,126,8,44,30 臺北市,1 一般,"['資訊', '網路', '媒體']"
3,國立臺灣大學,06131067,資訊工程學系,D 日,D 博士,121,0,10,30 臺北市,1 一般,"['資訊', '工程']"
3,國立臺灣大學,06131067,資訊工程學系,D 日,M 碩士,378,0,141,30 臺北市,1 一般,"['資訊', '工程']"
3,國立臺灣大學,06131067,資訊工程學系,N 職,M 碩士,16,0,5,30 臺北市,1 一般,"['資訊', '工程']"
3,國立臺灣大學,06131067,資訊工程學系,D 日,B 學士,588,32,124,30 臺北市,1 一般,"['資訊', '工程']"
3,國立臺灣大學,06131081,生醫電子與資訊學研究所,D 日,D 博士,79,0,7,30 臺北市,1 一般,"['生醫電子', '資訊學']"
3,國立臺灣大學,06131081,生醫電子與資訊學研究所,D 日,M 碩士,121,7,39,30 臺北市,1 一般,"['生醫電子', '資訊學']"
3,國立臺灣大學,06131158,資料科學博士學位學程,D 日,D 博士,12,0,0,30 臺北市,1 一般,"['資料', '科學', '博士']"
3,國立臺灣大學,06131158,資料科學碩士學位學程,D 日,M 碩士,43,1,14,30 臺北市,1 一般,"['資料', '科學']"
3,國立臺灣大學,07111076,化學工程學系,D 日,D 博士,70,0,11,30 臺北市,1 一般,"['化學', '工程']"
3,國立臺灣大學,07111076,化學工程學系,D 日,M 碩士,243,0,101,30 臺北市,1 一般,"['化學', '工程']"
3,國立臺灣大學,07111076,化學工程學系,D 日,B 學士,439,38,106,30 臺北市,1 一般,"['化學', '工程']"
3,國立臺灣大學,07111077,高分子科學與工程學研究所,D 日,D 博士,35,0,5,30 臺北市,1 一般,"['科學', '高分子', '工程']"
3,國立臺灣大學,07111077,高分子科學與工程學研究所,D 日,M 碩士,57,7,21,30 臺北市,1 一般,"['科學', '高分子', '工程']"
3,國立臺灣大學,07111165,永續化學科技國際研究生博士學位學程,D 日,D 博士,5,0,0,30 臺北市,1 一般,"['永續', '化學', '國際', '博士', '科技']"
3,國立臺灣大學,07112078,材料科學與工程學系,D 日,D 博士,85,0,21,30 臺北市,1 一般,"['材料科', '學與', '工程']"
3,國立臺灣大學,07112078,材料科學與工程學系,D 日,M 碩士,181,0,85,30 臺北市,1 一般,"['材料科', '學與', '工程']"
3,國立臺灣大學,07112078,材料科學與工程學系,D 日,B 學士,208,23,50,30 臺北市,1 一般,"['材料科', '學與', '工程']"
3,國立臺灣大學,07112084,綠色永續材料與精密元件博士學位學程,D 日,D 博士,7,0,0,30 臺北市,1 一般,"['綠色', '永續', '元件', '精密', '博士', '材料']"
3,國立臺灣大學,07112154,分子科學與技術國際研究生博士學位學程,D 日,D 博士,27,0,0,30 臺北市,1 一般,"['科學', '技術', '國際', '博士', '分子']"
3,國立臺灣大學,07121080,環境工程學研究所,D 日,D 博士,59,0,11,30 臺北市,1 一般,"['環境', '工程']"
3,國立臺灣大學,07121080,環境工程學研究所,D 日,M 碩士,112,12,50,30 臺北市,1 一般,"['環境', '工程']"
3,國立臺灣大學,07121080,環境工程學研究所,N 職,M 碩士,15,0,1,30 臺北市,1 一般,"['環境', '工程']"
3,國立臺灣大學,07141064,電機工程學系,D 日,D 博士,87,0,9,30 臺北市,1 一般,"['電機', '工程']"
3,國立臺灣大學,07141064,電機工程學系,D 日,M 碩士,276,0,82,30 臺北市,1 一般,"['電機', '工程']"
3,國立臺灣大學,07141064,電機工程學系,D 日,B 學士,834,65,189,30 臺北市,1 一般,"['電機', '工程']"
3,國立臺灣大學,07141065,電子工程學研究所,D 日,D 博士,122,0,17,30 臺北市,1 一般,"['電子', '工程']"
3,國立臺灣大學,07141065,電子工程學研究所,D 日,M 碩士,408,14,136,30 臺北市,1 一般,"['電子', '工程']"
3,國立臺灣大學,07141066,光電工程學研究所,D 日,D 博士,61,0,12,30 臺北市,1 一般,"['光電', '工程']"
3,國立臺灣大學,07141066,光電工程學研究所,D 日,M 碩士,296,19,89,30 臺北市,1 一般,"['光電', '工程']"
3,國立臺灣大學,07141068,電信工程學研究所,D 日,D 博士,93,0,9,30 臺北市,1 一般,"['電信', '工程']"
3,國立臺灣大學,07141068,電信工程學研究所,D 日,M 碩士,343,13,107,30 臺北市,1 一般,"['電信', '工程']"
3,國立臺灣大學,07141068,電信工程學研究所,N 職,M 碩士,25,0,1,30 臺北市,1 一般,"['電信', '工程']"
3,國立臺灣大學,07151069,機械工程學系,D 日,D 博士,123,0,11,30 臺北市,1 一般,"['機械', '工程']"
3,國立臺灣大學,07151069,機械工程學系,D 日,M 碩士,445,0,192,30 臺北市,1 一般,"['機械', '工程']"
3,國立臺灣大學,07151069,機械工程學系,D 日,B 學士,607,52,142,30 臺北市,1 一般,"['機械', '工程']"
3,國立臺灣大學,07151082,工程科學及海洋工程學系,D 日,D 博士,36,0,6,30 臺北市,1 一般,"['科學及', '海洋工程', '工程']"
3,國立臺灣大學,07151082,工程科學及海洋工程學系,D 日,M 碩士,237,0,80,30 臺北市,1 一般,"['科學及', '海洋工程', '工程']"
3,國立臺灣大學,07151082,工程科學及海洋工程學系,D 日,B 學士,205,24,41,30 臺北市,1 一般,"['科學及', '海洋工程', '工程']"
3,國立臺灣大學,07151161,生物機電工程學系,D 日,D 博士,30,0,5,30 臺北市,1 一般,"['機電', '生物', '工程']"
3,國立臺灣大學,07151161,生物機電工程學系,D 日,M 碩士,110,0,49,30 臺北市,1 一般,"['機電', '生物', '工程']"
3,國立臺灣大學,07151161,生物機電工程學系,D 日,B 學士,177,20,37,30 臺北市,1 一般,"['機電', '生物', '工程']"
3,國立臺灣大學,07191079,工業工程學研究所,D 日,D 博士,17,0,3,30 臺北市,1 一般,"['工業', '工程']"
3,國立臺灣大學,07191079,工業工程學研究所,D 日,M 碩士,62,7,23,30 臺北市,1 一般,"['工業', '工程']"
3,國立臺灣大學,07191079,工業工程學研究所,N 職,M 碩士,37,0,17,30 臺北市,1 一般,"['工業', '工程']"
3,國立臺灣大學,07193083,醫學工程學系,D 日,D 博士,92,0,17,30 臺北市,1 一般,"['醫學', '工程']"
3,國立臺灣大學,07193083,醫學工程學系,D 日,M 碩士,95,0,36,30 臺北市,1 一般,"['醫學', '工程']"
3,國立臺灣大學,07193083,醫學工程學系,D 日,B 學士,80,13,0,30 臺北市,1 一般,"['醫學', '工程']"
3,國立臺灣大學,07194071,應用力學研究所,D 日,D 博士,37,0,2,30 臺北市,1 一般,['用力']
3,國立臺灣大學,07194071,應用力學研究所,D 日,M 碩士,177,26,83,30 臺北市,1 一般,['用力']
3,國立臺灣大學,07211099,食品科技研究所,D 日,D 博士,21,0,5,30 臺北市,1 一般,['食品科技']
3,國立臺灣大學,07211099,食品科技研究所,D 日,M 碩士,90,10,40,30 臺北市,1 一般,['食品科技']
3,國立臺灣大學,07313086,建築與城鄉研究所,D 日,D 博士,26,0,2,30 臺北市,1 一般,"['建築', '城鄉']"
3,國立臺灣大學,07313086,建築與城鄉研究所,D 日,M 碩士,145,9,21,30 臺北市,1 一般,"['建築', '城鄉']"
3,國立臺灣大學,07321074,土木工程學系,D 日,D 博士,142,0,18,30 臺北市,1 一般,['土木工程']
3,國立臺灣大學,07321074,土木工程學系,D 日,M 碩士,359,0,165,30 臺北市,1 一般,['土木工程']
3,國立臺灣大學,07321074,土木工程學系,N 職,M 碩士,47,0,17,30 臺北市,1 一般,['土木工程']
3,國立臺灣大學,07321074,土木工程學系,D 日,B 學士,463,56,99,30 臺北市,1 一般,['土木工程']
3,國立臺灣大學,07321075,生物環境系統工程學系,D 日,D 博士,24,0,4,30 臺北市,1 一般,"['環境', '系統', '生物', '工程']"
3,國立臺灣大學,07321075,生物環境系統工程學系,D 日,M 碩士,65,0,32,30 臺北市,1 一般,"['環境', '系統', '生物', '工程']"
3,國立臺灣大學,07321075,生物環境系統工程學系,D 日,B 學士,196,20,30,30 臺北市,1 一般,"['環境', '系統', '生物', '工程']"
3,國立臺灣大學,08111087,農藝學系,D 日,D 博士,13,0,3,30 臺北市,1 一般,['農藝學系']
3,國立臺灣大學,08111087,農藝學系,D 日,M 碩士,71,0,22,30 臺北市,1 一般,['農藝學系']
3,國立臺灣大學,08111087,農藝學系,D 日,B 學士,143,21,39,30 臺北市,1 一般,['農藝學系']
3,國立臺灣大學,08112089,動物科學技術學系,D 日,D 博士,13,0,6,30 臺北市,1 一般,"['動物', '科學', '技術']"
3,國立臺灣大學,08112089,動物科學技術學系,D 日,M 碩士,54,0,21,30 臺北市,1 一般,"['動物', '科學', '技術']"
3,國立臺灣大學,08112089,動物科學技術學系,D 日,B 學士,142,18,28,30 臺北市,1 一般,"['動物', '科學', '技術']"
3,國立臺灣大學,08121091,園藝暨景觀學系,D 日,D 博士,33,0,5,30 臺北市,1 一般,"['園藝', '景觀']"
3,國立臺灣大學,08121091,園藝暨景觀學系,D 日,M 碩士,117,0,49,30 臺北市,1 一般,"['園藝', '景觀']"
3,國立臺灣大學,08121091,園藝暨景觀學系,D 日,B 學士,197,21,44,30 臺北市,1 一般,"['園藝', '景觀']"
3,國立臺灣大學,08191100,農業化學系,D 日,D 博士,15,0,3,30 臺北市,1 一般,['農業化']
3,國立臺灣大學,08191100,農業化學系,D 日,M 碩士,57,0,30,30 臺北市,1 一般,['農業化']
3,國立臺灣大學,08191100,農業化學系,D 日,B 學士,166,15,36,30 臺北市,1 一般,['農業化']
3,國立臺灣大學,08192164,全球農業科技與基因體科學碩士學位學程,D 日,M 碩士,12,1,0,30 臺北市,1 一般,"['農業', '體科學', '基因', '科技']"
3,國立臺灣大學,08193096,農業經濟學系,D 日,D 博士,9,0,0,30 臺北市,1 一般,"['農業', '經濟']"
3,國立臺灣大學,08193096,農業經濟學系,D 日,M 碩士,94,0,33,30 臺北市,1 一般,"['農業', '經濟']"
3,國立臺灣大學,08193096,農業經濟學系,N 職,M 碩士,64,0,27,30 臺北市,1 一般,"['農業', '經濟']"
3,國立臺灣大學,08193096,農業經濟學系,D 日,B 學士,195,14,35,30 臺北市,1 一般,"['農業', '經濟']"
3,國立臺灣大學,08193098,生物產業傳播暨發展學系,D 日,D 博士,18,0,4,30 臺北市,1 一般,"['產業', '傳播', '生物']"
3,國立臺灣大學,08193098,生物產業傳播暨發展學系,D 日,M 碩士,32,0,12,30 臺北市,1 一般,"['產業', '傳播', '生物']"
3,國立臺灣大學,08193098,生物產業傳播暨發展學系,N 職,M 碩士,37,0,17,30 臺北市,1 一般,"['產業', '傳播', '生物']"
3,國立臺灣大學,08193098,生物產業傳播暨發展學系,D 日,B 學士,267,14,61,30 臺北市,1 一般,"['產業', '傳播', '生物']"
3,國立臺灣大學,08194094,植物病理與微生物學系,D 日,D 博士,12,0,1,30 臺北市,1 一般,"['植物病理', '微生物']"
3,國立臺灣大學,08194094,植物病理與微生物學系,D 日,M 碩士,49,0,17,30 臺北市,1 一般,"['植物病理', '微生物']"
3,國立臺灣大學,08194094,植物病理與微生物學系,D 日,B 學士,119,11,32,30 臺北市,1 一般,"['植物病理', '微生物']"
